Time_s,Raw_Theta_deg
4.878873949190830217e+01,1.426828310743771766e+01
4.879707232529718652e+01,1.864520746514165239e+01
4.880540515868607088e+01,1.864520746514165239e+01
4.881373799207495523e+01,1.864520746514165239e+01
4.882207082546383958e+01,1.864520746514165239e+01
4.883040365885271683e+01,2.478691747267977519e+01
4.883873649224160118e+01,2.478691747267977519e+01
4.884706932563048554e+01,2.478691747267977519e+01
4.885540215901936989e+01,2.478691747267977519e+01
4.886373499240824714e+01,3.116404821508059086e+01
4.887206782579713149e+01,3.116404821508059086e+01
4.888040065918601584e+01,3.116404821508059086e+01
4.888873349257490020e+01,3.116404821508059086e+01
4.889706632596377744e+01,3.539936908476388311e+01
4.890539915935266180e+01,3.539936908476388311e+01
4.891373199274154615e+01,3.539936908476388311e+01
4.892206482613043050e+01,3.539936908476388311e+01
4.893039765951931486e+01,4.015439785342016421e+01
4.893873049290819210e+01,4.015439785342016421e+01
4.894706332629707646e+01,4.015439785342016421e+01
4.895539615968596081e+01,4.015439785342016421e+01
4.896372899307484516e+01,4.293191334996097197e+01
4.897206182646372241e+01,4.293191334996097197e+01
4.898039465985260676e+01,4.293191334996097197e+01
4.898872749324149112e+01,4.293191334996097197e+01
4.899706032663037547e+01,4.516506665615285954e+01
4.900539316001925272e+01,4.516506665615285954e+01
4.901372599340813707e+01,4.516506665615285954e+01
4.902205882679702142e+01,4.516506665615285954e+01
4.903039166018590578e+01,4.651285872320645609e+01
4.903872449357479013e+01,4.651285872320645609e+01
4.904705732696366738e+01,4.651285872320645609e+01
4.905539016035255173e+01,4.651285872320645609e+01
4.906372299374143608e+01,4.663966964893715783e+01
4.907205582713032044e+01,4.663966964893715783e+01
4.908038866051919769e+01,4.663966964893715783e+01
4.908872149390808204e+01,4.663966964893715783e+01
4.909705432729696639e+01,4.563950448046957575e+01
4.910538716068585074e+01,4.563950448046957575e+01
4.911371999407472799e+01,4.563950448046957575e+01
4.912205282746361235e+01,4.563950448046957575e+01
4.913038566085249670e+01,4.353418460064735029e+01
4.913871849424138105e+01,4.353418460064735029e+01
4.914705132763026540e+01,4.353418460064735029e+01
4.915538416101914265e+01,4.353418460064735029e+01
4.916371699440802701e+01,4.084346664140373662e+01
4.917204982779691136e+01,4.084346664140373662e+01
4.918038266118579571e+01,4.084346664140373662e+01
4.918871549457467296e+01,4.084346664140373662e+01
4.919704832796355731e+01,3.706761872491629362e+01
4.920538116135244167e+01,3.706761872491629362e+01
4.921371399474132602e+01,3.706761872491629362e+01
4.922204682813020327e+01,3.706761872491629362e+01
4.923037966151908762e+01,3.284641286087364165e+01
4.923871249490797197e+01,3.284641286087364165e+01
4.924704532829685633e+01,3.284641286087364165e+01
4.925537816168574068e+01,3.284641286087364165e+01
4.926371099507461793e+01,2.833299925761059512e+01
4.927204382846350228e+01,2.833299925761059512e+01
4.928037666185238663e+01,2.833299925761059512e+01
4.928870949524127099e+01,2.833299925761059512e+01
4.929704232863014823e+01,2.313072730360930862e+01
4.930537516201903259e+01,2.313072730360930862e+01
4.931370799540791694e+01,2.313072730360930862e+01
4.932204082879680129e+01,2.313072730360930862e+01
4.933037366218567854e+01,1.830616373144930620e+01
4.933870649557456289e+01,1.830616373144930620e+01
4.934703932896344725e+01,1.830616373144930620e+01
4.935537216235233160e+01,1.830616373144930620e+01
4.936370499574121595e+01,1.453109874614132657e+01
4.937203782913009320e+01,1.453109874614132657e+01
4.938037066251897755e+01,1.453109874614132657e+01
4.938870349590786191e+01,1.453109874614132657e+01
4.939703632929674626e+01,1.094342134837727443e+01
4.940536916268562351e+01,1.094342134837727443e+01
4.941370199607450786e+01,1.094342134837727443e+01
4.942203482946339221e+01,1.094342134837727443e+01
4.943036766285227657e+01,8.735237991671031210e+00
4.943870049624115381e+01,8.735237991671031210e+00
4.944703332963003817e+01,8.735237991671031210e+00
4.945536616301892252e+01,8.735237991671031210e+00
4.946369899640780687e+01,7.576825520267757241e+00
4.947203182979669123e+01,7.576825520267757241e+00
4.948036466318556847e+01,7.576825520267757241e+00
4.948869749657445283e+01,7.576825520267757241e+00
4.949703032996333718e+01,7.576825520267757241e+00
4.950536316335222153e+01,7.576825520267757241e+00
4.951369599674109878e+01,7.576825520267757241e+00
4.952202883012998313e+01,7.576825520267757241e+00
4.953036166351886749e+01,8.625348450272843692e+00
4.953869449690775184e+01,8.625348450272843692e+00
4.954702733029662909e+01,8.625348450272843692e+00
4.955536016368551344e+01,8.625348450272843692e+00
4.956369299707439779e+01,1.108026772392178394e+01
4.957202583046328215e+01,1.108026772392178394e+01
4.958035866385216650e+01,1.108026772392178394e+01
4.958869149724104375e+01,1.108026772392178394e+01
4.959702433062992810e+01,1.453481105940670126e+01
4.960535716401881245e+01,1.453481105940670126e+01
4.961368999740769681e+01,1.453481105940670126e+01
4.962202283079657406e+01,1.453481105940670126e+01
4.963035566418545841e+01,1.864091440877266237e+01
4.963868849757434276e+01,1.864091440877266237e+01
4.964702133096322711e+01,1.864091440877266237e+01
4.965535416435211147e+01,1.864091440877266237e+01
4.966368699774098872e+01,2.404250384285127495e+01
4.967201983112987307e+01,2.404250384285127495e+01
4.968035266451875742e+01,2.404250384285127495e+01
4.968868549790764177e+01,2.404250384285127495e+01
4.969701833129651902e+01,2.998473721798156433e+01
4.970535116468540338e+01,2.998473721798156433e+01
4.971368399807428773e+01,2.998473721798156433e+01
4.972201683146317208e+01,2.998473721798156433e+01
4.973034966485204933e+01,3.486409894081179317e+01
4.973868249824093368e+01,3.486409894081179317e+01
4.974701533162981804e+01,3.486409894081179317e+01
4.975534816501870239e+01,3.486409894081179317e+01
4.976368099840758674e+01,3.966163377105156940e+01
4.977201383179646399e+01,3.966163377105156940e+01
4.978034666518534834e+01,3.966163377105156940e+01
4.978867949857423270e+01,3.966163377105156940e+01
4.979701233196311705e+01,4.293191334996097197e+01
4.980534516535199430e+01,4.293191334996097197e+01
4.981367799874087865e+01,4.293191334996097197e+01
4.982201083212976300e+01,4.293191334996097197e+01
4.983034366551864736e+01,4.563950448046957575e+01
4.983867649890752460e+01,4.563950448046957575e+01
4.984700933229640896e+01,4.563950448046957575e+01
4.985534216568529331e+01,4.563950448046957575e+01
4.986367499907417766e+01,4.753935206064295471e+01
4.987200783246306202e+01,4.753935206064295471e+01
4.988034066585193926e+01,4.753935206064295471e+01
4.988867349924082362e+01,4.753935206064295471e+01
4.989700633262970797e+01,4.818726118124498470e+01
4.990533916601859232e+01,4.818726118124498470e+01
4.991367199940746957e+01,4.818726118124498470e+01
4.992200483279635392e+01,4.818726118124498470e+01
4.993033766618523828e+01,4.792815295282839827e+01
4.993867049957412263e+01,4.792815295282839827e+01
4.994700333296299988e+01,4.792815295282839827e+01
4.995533616635188423e+01,4.792815295282839827e+01
4.996366899974076858e+01,4.638044743563190764e+01
4.997200183312965294e+01,4.638044743563190764e+01
4.998033466651853729e+01,4.638044743563190764e+01
4.998866749990741454e+01,4.638044743563190764e+01
4.999700033329629889e+01,4.394710072424394554e+01
5.000533316668518324e+01,4.394710072424394554e+01
5.001366600007406760e+01,4.394710072424394554e+01
5.002199883346294484e+01,4.394710072424394554e+01
5.003033166685182920e+01,4.105990393681152995e+01
5.003866450024071355e+01,4.105990393681152995e+01
5.004699733362959790e+01,4.105990393681152995e+01
5.005533016701847515e+01,4.105990393681152995e+01
5.006366300040735950e+01,3.720814172734807812e+01
5.007199583379624386e+01,3.720814172734807812e+01
5.008032866718512821e+01,3.720814172734807812e+01
5.008866150057401256e+01,3.720814172734807812e+01
5.009699433396288981e+01,3.223330116655559863e+01
5.010532716735177416e+01,3.223330116655559863e+01
5.011366000074065852e+01,3.223330116655559863e+01
5.012199283412954287e+01,3.223330116655559863e+01
5.013032566751842012e+01,2.702720627869595660e+01
5.013865850090730447e+01,2.702720627869595660e+01
5.014699133429618882e+01,2.702720627869595660e+01
5.015532416768507318e+01,2.702720627869595660e+01
5.016365700107395043e+01,2.083928073445380491e+01
5.017198983446283478e+01,2.083928073445380491e+01
5.018032266785171913e+01,2.083928073445380491e+01
5.018865550124060348e+01,2.083928073445380491e+01
5.019698833462948784e+01,1.622702589857823696e+01
5.020532116801836509e+01,1.622702589857823696e+01
5.021365400140724944e+01,1.622702589857823696e+01
5.022198683479613379e+01,1.622702589857823696e+01
5.023031966818501814e+01,1.162710706101819902e+01
5.023865250157389539e+01,1.162710706101819902e+01
5.024698533496277975e+01,1.162710706101819902e+01
5.025531816835166410e+01,1.162710706101819902e+01
5.026365100174054845e+01,8.195264248560871323e+00
5.027198383512942570e+01,8.195264248560871323e+00
5.028031666851831005e+01,8.195264248560871323e+00
5.028864950190719441e+01,8.195264248560871323e+00
5.029698233529607876e+01,6.002271838261173720e+00
5.030531516868496311e+01,6.002271838261173720e+00
5.031364800207384036e+01,6.002271838261173720e+00
5.032198083546272471e+01,6.002271838261173720e+00
5.033031366885160907e+01,4.801203371626711736e+00
5.033864650224049342e+01,4.801203371626711736e+00
5.034697933562937067e+01,4.801203371626711736e+00
5.035531216901825502e+01,4.801203371626711736e+00
5.036364500240713937e+01,4.592938342748192682e+00
5.037197783579602373e+01,4.592938342748192682e+00
5.038031066918490097e+01,4.592938342748192682e+00
5.038864350257378533e+01,4.592938342748192682e+00
5.039697633596266968e+01,5.509895192840124523e+00
5.040530916935155403e+01,5.509895192840124523e+00
5.041364200274043839e+01,5.509895192840124523e+00
5.042197483612931563e+01,5.509895192840124523e+00
5.043030766951819999e+01,7.375899604435375068e+00
5.043864050290708434e+01,7.375899604435375068e+00
5.044697333629596869e+01,7.375899604435375068e+00
5.045530616968484594e+01,7.375899604435375068e+00
5.046363900307373029e+01,1.015646831456337296e+01
5.047197183646261465e+01,1.015646831456337296e+01
5.048030466985149900e+01,1.015646831456337296e+01
5.048863750324037625e+01,1.015646831456337296e+01
5.049697033662926060e+01,1.440122398040116458e+01
5.050530317001814495e+01,1.440122398040116458e+01
5.051363600340702931e+01,1.440122398040116458e+01
5.052196883679591366e+01,1.440122398040116458e+01
5.053030167018479091e+01,1.852723747075757288e+01
5.053863450357367526e+01,1.852723747075757288e+01
5.054696733696255961e+01,1.852723747075757288e+01
5.055530017035144397e+01,1.852723747075757288e+01
5.056363300374032121e+01,2.357956722859264076e+01
5.057196583712920557e+01,2.357956722859264076e+01
5.058029867051808992e+01,2.357956722859264076e+01
5.058863150390697427e+01,2.357956722859264076e+01
5.059696433729585152e+01,2.957041188205175786e+01
5.060529717068473587e+01,2.957041188205175786e+01
5.061363000407362023e+01,2.957041188205175786e+01
5.062196283746250458e+01,2.957041188205175786e+01
5.063029567085138893e+01,3.370862974014898583e+01
5.063862850424026618e+01,3.370862974014898583e+01
5.064696133762915053e+01,3.370862974014898583e+01
5.065529417101803489e+01,3.370862974014898583e+01
5.066362700440691924e+01,3.805710527403427790e+01
5.067195983779579649e+01,3.805710527403427790e+01
5.068029267118468084e+01,3.805710527403427790e+01
5.068862550457356519e+01,3.805710527403427790e+01
5.069695833796244955e+01,4.095925060427357778e+01
5.070529117135132680e+01,4.095925060427357778e+01
5.071362400474021115e+01,4.095925060427357778e+01
5.072195683812909550e+01,4.095925060427357778e+01
5.073028967151797985e+01,4.273093780334684055e+01
5.073862250490686421e+01,4.273093780334684055e+01
5.074695533829574146e+01,4.273093780334684055e+01
5.075528817168462581e+01,4.273093780334684055e+01
5.076362100507351016e+01,4.374421965395875844e+01
5.077195383846239451e+01,4.374421965395875844e+01
5.078028667185127176e+01,4.374421965395875844e+01
5.078861950524015612e+01,4.374421965395875844e+01
5.079695233862904047e+01,4.374421965395875844e+01
5.080528517201792482e+01,4.374421965395875844e+01
5.081361800540680207e+01,4.374421965395875844e+01
5.082195083879568642e+01,4.374421965395875844e+01
5.083028367218457078e+01,4.282691273741331628e+01
5.083861650557345513e+01,4.282691273741331628e+01
5.084694933896233948e+01,4.282691273741331628e+01
5.085528217235121673e+01,4.282691273741331628e+01
5.086361500574010108e+01,4.084346664140373662e+01
5.087194783912898544e+01,4.084346664140373662e+01
5.088028067251786979e+01,4.084346664140373662e+01
5.088861350590674704e+01,4.084346664140373662e+01
5.089694633929563139e+01,3.748876959129476916e+01
5.090527917268451574e+01,3.748876959129476916e+01
5.091361200607340010e+01,3.748876959129476916e+01
5.092194483946227734e+01,3.748876959129476916e+01
5.093027767285116170e+01,3.345604790078991186e+01
5.093861050624004605e+01,3.345604790078991186e+01
5.094694333962893040e+01,3.345604790078991186e+01
5.095527617301781476e+01,3.345604790078991186e+01
5.096360900640669200e+01,2.875798860003533264e+01
5.097194183979557636e+01,2.875798860003533264e+01
5.098027467318446071e+01,2.875798860003533264e+01
5.098860750657334506e+01,2.875798860003533264e+01
5.099694033996222231e+01,2.283378351408267903e+01
5.100527317335110666e+01,2.283378351408267903e+01
5.101360600673999102e+01,2.283378351408267903e+01
5.102193884012887537e+01,2.283378351408267903e+01
5.103027167351775262e+01,1.754557476341710043e+01
5.103860450690663697e+01,1.754557476341710043e+01
5.104693734029552132e+01,1.754557476341710043e+01
5.105527017368440568e+01,1.754557476341710043e+01
5.106360300707329003e+01,1.260739454627179512e+01
5.107193584046216728e+01,1.260739454627179512e+01
5.108026867385105163e+01,1.260739454627179512e+01
5.108860150723993598e+01,1.260739454627179512e+01
5.109693434062882034e+01,8.195264248560871323e+00
5.110526717401769758e+01,8.195264248560871323e+00
5.111360000740658194e+01,8.195264248560871323e+00
5.112193284079546629e+01,8.195264248560871323e+00
5.113026567418435064e+01,5.108234895429800915e+00
5.113859850757323500e+01,5.108234895429800915e+00
5.114693134096211224e+01,5.108234895429800915e+00
5.115526417435099660e+01,5.108234895429800915e+00
5.116359700773988095e+01,2.829388538480334336e+00
5.117192984112876530e+01,2.829388538480334336e+00
5.118026267451764255e+01,2.829388538480334336e+00
5.118859550790652690e+01,2.829388538480334336e+00
5.119692834129541126e+01,1.269024907358394794e+00
5.120526117468429561e+01,1.269024907358394794e+00
5.121359400807317286e+01,1.269024907358394794e+00
5.122192684146205721e+01,1.269024907358394794e+00
5.123025967485094156e+01,1.018793774542985142e+00
5.123859250823982592e+01,1.018793774542985142e+00
5.124692534162871027e+01,1.018793774542985142e+00
5.125525817501758752e+01,1.018793774542985142e+00
5.126359100840647187e+01,2.361427445793368385e+00
5.127192384179535622e+01,2.361427445793368385e+00
5.128025667518424058e+01,2.361427445793368385e+00
5.128858950857311783e+01,2.361427445793368385e+00
5.129692234196200218e+01,4.382187316576431790e+00
5.130525517535088653e+01,4.382187316576431790e+00
5.131358800873977088e+01,4.382187316576431790e+00
5.132192084212864813e+01,4.382187316576431790e+00
5.133025367551753249e+01,7.078071828145578337e+00
5.133858650890641684e+01,7.078071828145578337e+00
5.134691934229530119e+01,7.078071828145578337e+00
5.135525217568418554e+01,7.078071828145578337e+00
5.136358500907306279e+01,1.054494536536919291e+01
5.137191784246194715e+01,1.054494536536919291e+01
5.138025067585083150e+01,1.054494536536919291e+01
5.138858350923971585e+01,1.054494536536919291e+01
5.139691634262859310e+01,1.589125206111930666e+01
5.140524917601747745e+01,1.589125206111930666e+01
5.141358200940636181e+01,1.589125206111930666e+01
5.142191484279524616e+01,1.589125206111930666e+01
5.143024767618412341e+01,2.044342455785228907e+01
5.143858050957300776e+01,2.044342455785228907e+01
5.144691334296189211e+01,2.044342455785228907e+01
5.145524617635077647e+01,2.044342455785228907e+01
5.146357900973966082e+01,2.584460922253449411e+01
5.147191184312853807e+01,2.584460922253449411e+01
5.148024467651742242e+01,2.584460922253449411e+01
5.148857750990630677e+01,2.584460922253449411e+01
5.149691034329519113e+01,3.124875908558253101e+01
5.150524317668406837e+01,3.124875908558253101e+01
5.151357601007295273e+01,3.124875908558253101e+01
5.152190884346183708e+01,3.124875908558253101e+01
5.153024167685072143e+01,3.526409866477573729e+01
5.153857451023959868e+01,3.526409866477573729e+01
5.154690734362848303e+01,3.526409866477573729e+01
5.155524017701736739e+01,3.526409866477573729e+01
5.156357301040625174e+01,3.874075198394726272e+01
5.157190584379513609e+01,3.874075198394726272e+01
5.158023867718401334e+01,3.874075198394726272e+01
5.158857151057289769e+01,3.874075198394726272e+01
5.159690434396178205e+01,4.118268405504834107e+01
5.160523717735066640e+01,4.118268405504834107e+01
5.161357001073954365e+01,4.118268405504834107e+01
5.162190284412842800e+01,4.118268405504834107e+01
5.163023567751731235e+01,4.212489608448257883e+01
5.163856851090619671e+01,4.212489608448257883e+01
5.164690134429507395e+01,4.212489608448257883e+01
5.165523417768395831e+01,4.212489608448257883e+01
5.166356701107284266e+01,4.222659939225689385e+01
5.167189984446172701e+01,4.222659939225689385e+01
5.168023267785061137e+01,4.222659939225689385e+01
5.168856551123948861e+01,4.222659939225689385e+01
5.169689834462837297e+01,4.117806899519911923e+01
5.170523117801725732e+01,4.117806899519911923e+01
5.171356401140614167e+01,4.117806899519911923e+01
5.172189684479501892e+01,4.117806899519911923e+01
5.173022967818390327e+01,3.900817927601891455e+01
5.173856251157278763e+01,3.900817927601891455e+01
5.174689534496167198e+01,3.900817927601891455e+01
5.175522817835054923e+01,3.900817927601891455e+01
5.176356101173943358e+01,3.594819728315382434e+01
5.177189384512831793e+01,3.594819728315382434e+01
5.178022667851720229e+01,3.594819728315382434e+01
5.178855951190608664e+01,3.594819728315382434e+01
5.179689234529496389e+01,3.223330116655559863e+01
5.180522517868384824e+01,3.223330116655559863e+01
5.181355801207273259e+01,3.223330116655559863e+01
5.182189084546161695e+01,3.223330116655559863e+01
5.183022367885049420e+01,2.776214860287216268e+01
5.183855651223937855e+01,2.776214860287216268e+01
5.184688934562826290e+01,2.776214860287216268e+01
5.185522217901714725e+01,2.776214860287216268e+01
5.186355501240602450e+01,2.239280395206145258e+01
5.187188784579490886e+01,2.239280395206145258e+01
5.188022067918379321e+01,2.239280395206145258e+01
5.188855351257267756e+01,2.239280395206145258e+01
5.189688634596156191e+01,1.775970123848600934e+01
5.190521917935043916e+01,1.775970123848600934e+01
5.191355201273932352e+01,1.775970123848600934e+01
5.192188484612820787e+01,1.775970123848600934e+01
5.193021767951709222e+01,1.358488686526596290e+01
5.193855051290596947e+01,1.358488686526596290e+01
5.194688334629485382e+01,1.358488686526596290e+01
5.195521617968373818e+01,1.358488686526596290e+01
5.196354901307262253e+01,9.902659842358984221e+00
5.197188184646149978e+01,9.902659842358984221e+00
5.198021467985038413e+01,9.902659842358984221e+00
5.198854751323926848e+01,9.902659842358984221e+00
5.199688034662815284e+01,7.476092840984381205e+00
5.200521318001703719e+01,7.476092840984381205e+00
5.201354601340591444e+01,7.476092840984381205e+00
5.202187884679479879e+01,7.476092840984381205e+00
5.203021168018368314e+01,6.100421315361498564e+00
5.203854451357256750e+01,6.100421315361498564e+00
5.204687734696144474e+01,6.100421315361498564e+00
5.205521018035032910e+01,6.100421315361498564e+00
5.206354301373921345e+01,5.609405436581683446e+00
5.207187584712809780e+01,5.609405436581683446e+00
5.208020868051697505e+01,5.609405436581683446e+00
5.208854151390585940e+01,5.609405436581683446e+00
5.209687434729474376e+01,6.198012942168548811e+00
5.210520718068362811e+01,6.198012942168548811e+00
5.211354001407251246e+01,6.198012942168548811e+00
5.212187284746138971e+01,6.198012942168548811e+00
5.213020568085027406e+01,7.986852936516874557e+00
5.213853851423915842e+01,7.986852936516874557e+00
5.214687134762804277e+01,7.986852936516874557e+00
5.215520418101692002e+01,7.986852936516874557e+00
5.216353701440580437e+01,1.067709383177444771e+01
5.217186984779468872e+01,1.067709383177444771e+01
5.218020268118357308e+01,1.067709383177444771e+01
5.218853551457245032e+01,1.067709383177444771e+01
5.219686834796133468e+01,1.517410249863885952e+01
5.220520118135021903e+01,1.517410249863885952e+01
5.221353401473910338e+01,1.517410249863885952e+01
5.222186684812798774e+01,1.517410249863885952e+01
5.223019968151686498e+01,1.969310012153657041e+01
5.223853251490574934e+01,1.969310012153657041e+01
5.224686534829463369e+01,1.969310012153657041e+01
5.225519818168351804e+01,1.969310012153657041e+01
5.226353101507239529e+01,2.585251848210290859e+01
5.227186384846127964e+01,2.585251848210290859e+01
5.228019668185016400e+01,2.585251848210290859e+01
5.228852951523904835e+01,2.585251848210290859e+01
5.229686234862792560e+01,3.162656815165302149e+01
5.230519518201680995e+01,3.162656815165302149e+01
5.231352801540569430e+01,3.162656815165302149e+01
5.232186084879457866e+01,3.162656815165302149e+01
5.233019368218346301e+01,3.721351672450773407e+01
5.233852651557234026e+01,3.721351672450773407e+01
5.234685934896122461e+01,3.721351672450773407e+01
5.235519218235010896e+01,3.721351672450773407e+01
5.236352501573899332e+01,4.181247298459150130e+01
5.237185784912787057e+01,4.181247298459150130e+01
5.238019068251675492e+01,4.181247298459150130e+01
5.238852351590563927e+01,4.181247298459150130e+01
5.239685634929452362e+01,4.528194909405985413e+01
5.240518918268340087e+01,4.528194909405985413e+01
5.241352201607228523e+01,4.528194909405985413e+01
5.242185484946116958e+01,4.528194909405985413e+01
5.243018768285005393e+01,4.831661264284261392e+01
5.243852051623893828e+01,4.831661264284261392e+01
5.244685334962781553e+01,4.831661264284261392e+01
5.245518618301669989e+01,4.831661264284261392e+01
5.246351901640558424e+01,5.044250100007416648e+01
5.247185184979446859e+01,5.044250100007416648e+01
5.248018468318334584e+01,5.044250100007416648e+01
5.248851751657223019e+01,5.044250100007416648e+01
5.249685034996111455e+01,5.114033087023856439e+01
5.250518318334999890e+01,5.114033087023856439e+01
5.251351601673888325e+01,5.114033087023856439e+01
5.252184885012776050e+01,5.114033087023856439e+01
5.253018168351664485e+01,5.067629315469755369e+01
5.253851451690552921e+01,5.067629315469755369e+01
5.254684735029441356e+01,5.067629315469755369e+01
5.255518018368329081e+01,5.067629315469755369e+01
5.256351301707217516e+01,4.857461873959293541e+01
5.257184585046105951e+01,4.857461873959293541e+01
5.258017868384994387e+01,4.857461873959293541e+01
5.258851151723882111e+01,4.857461873959293541e+01
5.259684435062770547e+01,4.527630750920565106e+01
5.260517718401658982e+01,4.527630750920565106e+01
5.261351001740547417e+01,4.527630750920565106e+01
5.262184285079435853e+01,4.527630750920565106e+01
5.263017568418323577e+01,4.159964548732830991e+01
5.263850851757212013e+01,4.159964548732830991e+01
5.264684135096100448e+01,4.159964548732830991e+01
5.265517418434988883e+01,4.159964548732830991e+01
5.266350701773876608e+01,3.664081230002740597e+01
5.267183985112765043e+01,3.664081230002740597e+01
5.268017268451653479e+01,3.664081230002740597e+01
5.268850551790541914e+01,3.664081230002740597e+01
5.269683835129429639e+01,3.149574725626468563e+01
5.270517118468318074e+01,3.149574725626468563e+01
5.271350401807206509e+01,3.149574725626468563e+01
5.272183685146094945e+01,3.149574725626468563e+01
5.273016968484983380e+01,2.524360838937385765e+01
5.273850251823871105e+01,2.524360838937385765e+01
5.274683535162759540e+01,2.524360838937385765e+01
5.275516818501647975e+01,2.524360838937385765e+01
5.276350101840536411e+01,1.874888693146634111e+01
5.277183385179424135e+01,1.874888693146634111e+01
5.278016668518312571e+01,1.874888693146634111e+01
5.278849951857201006e+01,1.874888693146634111e+01
5.279683235196089441e+01,1.386124784716698066e+01
5.280516518534977166e+01,1.386124784716698066e+01
5.281349801873865601e+01,1.386124784716698066e+01
5.282183085212754037e+01,1.386124784716698066e+01
5.283016368551642472e+01,9.300445153243915186e+00
5.283849651890530907e+01,9.300445153243915186e+00
5.284682935229418632e+01,9.300445153243915186e+00
5.285516218568307067e+01,9.300445153243915186e+00
5.286349501907195503e+01,6.197568369059186288e+00
5.287182785246083938e+01,6.197568369059186288e+00
5.288016068584971663e+01,6.197568369059186288e+00
5.288849351923860098e+01,6.197568369059186288e+00
5.289682635262748533e+01,3.951915007801669599e+00
5.290515918601636969e+01,3.951915007801669599e+00
5.291349201940524694e+01,3.951915007801669599e+00
5.292182485279413129e+01,3.951915007801669599e+00
5.293015768618301564e+01,2.479437624908511495e+00
5.293849051957189999e+01,2.479437624908511495e+00
5.294682335296078435e+01,2.479437624908511495e+00
5.295515618634966160e+01,2.479437624908511495e+00
5.296348901973854595e+01,2.123372940538115206e+00
5.297182185312743030e+01,2.123372940538115206e+00
5.298015468651631465e+01,2.123372940538115206e+00
5.298848751990519190e+01,2.123372940538115206e+00
5.299682035329407626e+01,3.286532629145578532e+00
5.300515318668296061e+01,3.286532629145578532e+00
5.301348602007184496e+01,3.286532629145578532e+00
5.302181885346072221e+01,3.286532629145578532e+00
5.303015168684960656e+01,5.210014686249742510e+00
5.303848452023849092e+01,5.210014686249742510e+00
5.304681735362737527e+01,5.210014686249742510e+00
5.305515018701625962e+01,5.210014686249742510e+00
5.306348302040513687e+01,7.780797125867482400e+00
5.307181585379402122e+01,7.780797125867482400e+00
5.308014868718290558e+01,7.780797125867482400e+00
5.308848152057178993e+01,7.780797125867482400e+00
5.309681435396066718e+01,1.163022658952830568e+01
5.310514718734955153e+01,1.163022658952830568e+01
5.311348002073843588e+01,1.163022658952830568e+01
5.312181285412732024e+01,1.163022658952830568e+01
5.313014568751619748e+01,1.656965614430063738e+01
5.313847852090508184e+01,1.656965614430063738e+01
5.314681135429396619e+01,1.656965614430063738e+01
5.315514418768285054e+01,1.656965614430063738e+01
5.316347702107173490e+01,2.097776428133419202e+01
5.317180985446061214e+01,2.097776428133419202e+01
5.318014268784949650e+01,2.097776428133419202e+01
5.318847552123838085e+01,2.097776428133419202e+01
5.319680835462726520e+01,2.687628462313732669e+01
5.320514118801614245e+01,2.687628462313732669e+01
5.321347402140502680e+01,2.687628462313732669e+01
5.322180685479391116e+01,2.687628462313732669e+01
5.323013968818279551e+01,3.150365494686957391e+01
5.323847252157167276e+01,3.150365494686957391e+01
5.324680535496055711e+01,3.150365494686957391e+01
5.325513818834944146e+01,3.150365494686957391e+01
5.326347102173832582e+01,3.526899507914817633e+01
5.327180385512721017e+01,3.526899507914817633e+01
5.328013668851608742e+01,3.526899507914817633e+01
5.328846952190497177e+01,3.526899507914817633e+01
5.329680235529385612e+01,3.874611301191843182e+01
5.330513518868274048e+01,3.874611301191843182e+01
5.331346802207161772e+01,3.874611301191843182e+01
5.332180085546050208e+01,3.874611301191843182e+01
5.333013368884938643e+01,4.050752668593741390e+01
5.333846652223827078e+01,4.050752668593741390e+01
5.334679935562714803e+01,4.050752668593741390e+01
5.335513218901603238e+01,4.050752668593741390e+01
5.336346502240491674e+01,4.107383749266669071e+01
5.337179785579380109e+01,4.107383749266669071e+01
5.338013068918268544e+01,4.107383749266669071e+01
5.338846352257156269e+01,4.107383749266669071e+01
5.339679635596044704e+01,4.073590661598615981e+01
5.340512918934933140e+01,4.073590661598615981e+01
5.341346202273821575e+01,4.073590661598615981e+01
5.342179485612709300e+01,4.073590661598615981e+01
5.343012768951597735e+01,3.914030411660053232e+01
5.343846052290486170e+01,3.914030411660053232e+01
5.344679335629374606e+01,3.914030411660053232e+01
5.345512618968262331e+01,3.914030411660053232e+01
5.346345902307150766e+01,3.650586163848910815e+01
5.347179185646039201e+01,3.650586163848910815e+01
5.348012468984927636e+01,3.650586163848910815e+01
5.348845752323816072e+01,3.650586163848910815e+01
5.349679035662703797e+01,3.296860090962496770e+01
5.350512319001592232e+01,3.296860090962496770e+01
5.351345602340480667e+01,3.296860090962496770e+01
5.352178885679369102e+01,3.296860090962496770e+01
5.353012169018256827e+01,2.931240724685713772e+01
5.353845452357145263e+01,2.931240724685713772e+01
5.354678735696033698e+01,2.931240724685713772e+01
5.355512019034922133e+01,2.931240724685713772e+01
5.356345302373809858e+01,2.372989130894861276e+01
5.357178585712698293e+01,2.372989130894861276e+01
5.358011869051586729e+01,2.372989130894861276e+01
5.358845152390475164e+01,2.372989130894861276e+01
5.359678435729363599e+01,1.885977524981352715e+01
5.360511719068251324e+01,1.885977524981352715e+01
5.361345002407139759e+01,1.885977524981352715e+01
5.362178285746028195e+01,1.885977524981352715e+01
5.363011569084916630e+01,1.399359401216976373e+01
